Median Household Income,Total Population,Labor Force Participation,Rent Growth Rate,Income Growth Rate
36435.0,6535.0,507.0,0.09934497816593879,0.09256926952141065
42917.0,297.0,5.0,0.15700934579439263,0.3205230769230769
40114.0,2036.0,30.0,-0.055374592833876246,-0.17135243446466564
77750.0,14287.0,328.0,0.22711864406779658,0.06770118099423228
33486.0,12594.0,827.0,0.002333722287047868,-0.02336162393910224
34966.0,3759.0,148.0,0.006561679790026309,-0.021847987243684752
46250.0,7004.0,234.0,0.05454545454545445,0.002862222993191388
37600.0,1043.0,31.0,-0.029159519725557415,0.09200743494423791
53750.0,1402.0,41.0,0.13944603629417385,0.1562621004173299
39219.0,2273.0,42.0,-0.001697792869269965,-0.018101246807871396
40625.0,1427.0,11.0,-0.043147208121827374,-0.037823883283596205
32949.0,3103.0,143.0,0.013368983957219305,0.06980746128121051
16701.0,414.0,37.0,,
49757.0,3681.0,178.0,0.001853568118628468,-0.04394358619629546
40938.0,565.0,20.0,-0.1260162601626016,0.2927653393122178
47850.0,377.0,13.0,0.05263157894736836,0.04071512462482052
46094.0,2022.0,67.0,0.125809435707678,0.05357714285714277
25151.0,8865.0,153.0,-0.009787928221859699,-0.020904702584864543
25536.0,586.0,32.0,0.04347826086956519,-0.009041872016764319
30938.0,310.0,5.0,0.1693121693121693,0.010220408163265304
35313.0,283.0,7.0,0.467479674796748,-0.03692693702784522
54300.0,7316.0,276.0,0.00901916572717032,0.019622570650643212
59471.0,1474.0,27.0,-0.03808353808353804,-0.018111874257033422
58864.0,1050.0,25.0,-0.1275899672846238,0.05428689126502251
28750.0,96.0,0.0,0.0,0.46811009549098714
139167.0,378.0,0.0,0.033975084937712285,0.4458909090909091
57731.0,1583.0,2.0,-0.16766467065868262,0.01060831509846838
25082.0,14258.0,502.0,-0.02796052631578949,-0.033150875028910676
37159.0,323.0,4.0,0.025735294117646967,0.18908799999999992
20000.0,235.0,9.0,-0.03826086956521735,0.7189514396218306
31500.0,2201.0,7.0,,
40030.0,4893.0,339.0,0.0,-0.02527515340411024
39375.0,105.0,0.0,0.0,0.0
88545.0,7209.0,36.0,0.15759312320916896,0.2156930047367338
40000.0,339.0,9.0,0.04625550660792954,0.33333333333333326
34519.0,254.0,21.0,-0.028634361233480177,-0.011030254412101814
35153.0,9847.0,892.0,0.018458197611292082,-0.03822161422708614
55909.0,279.0,8.0,,
53681.0,964.0,18.0,0.0,-0.12865421137208433
39444.0,4123.0,127.0,0.03301886792452824,0.07691047587845024
28750.0,245.0,10.0,-0.017241379310344862,-0.2698412698412699
34125.0,313.0,26.0,0.012048192771084265,0.021920761836313085
62567.0,35418.0,1212.0,0.05586592178770955,0.09258709508425733
92507.0,33730.0,711.0,0.009810333551340644,0.024906103546460834
29750.0,3356.0,97.0,0.04458598726114649,0.24020343505085884
56406.0,591.0,41.0,0.25225225225225234,-0.15496629213483148
57500.0,104.0,5.0,0.0,1.400033391768929
55000.0,440.0,15.0,-0.125,0.24192747143566806
25883.0,4282.0,165.0,-0.05069930069930073,0.05391098986115073
32391.0,774.0,18.0,-0.014550264550264536,0.03817307692307703
33604.0,785.0,20.0,0.21379310344827585,-0.0024934694846829863
21182.0,1273.0,124.0,-0.05555555555555558,0.01929647273952173
44167.0,280.0,6.0,-0.31612903225806455,-0.004687323943662003
28636.0,1281.0,36.0,-0.05105105105105101,-0.0897069108017039
31731.0,1344.0,95.0,,
29691.0,3412.0,162.0,0.026978417266187105,-0.021745576752001616
43219.0,2714.0,39.0,-0.02914110429447858,0.0650845285622752
37658.0,9343.0,518.0,0.11888111888111896,-0.02232722363570283
63750.0,366.0,3.0,0.1200000000000001,0.6190476190476191
33958.0,2053.0,8.0,-0.07164634146341464,0.27093079830832
37500.0,363.0,14.0,-0.3492407809110629,0.0
39375.0,0.0,0.0,0.0,0.0
20664.0,8975.0,745.0,-0.011382113821138184,-0.014216200744203822
60417.0,481.0,3.0,0.22793053545586117,-0.15521966497944573
55833.0,915.0,36.0,-0.010152284263959421,0.07994197292069627
66923.0,1595.0,31.0,-0.00433526011560692,0.11236141814736622
43750.0,2093.0,77.0,0.06188605108055012,-0.07894736842105265
45625.0,449.0,17.0,-0.00434153400868309,-0.013513513513513487
138182.0,2503.0,41.0,0.14880000000000004,0.01919913850965127
83538.0,48128.0,1319.0,0.03396851698425851,0.04476043972535915
29720.0,8000.0,759.0,,
20816.0,2054.0,152.0,-0.13288288288288286,0.03675664906863241
37578.0,909.0,55.0,,
39375.0,0.0,0.0,0.0,0.0
28167.0,228.0,0.0,0.0,-0.023538792206891812
99423.0,1896.0,29.0,,
75417.0,181.0,0.0,,
56250.0,188.0,3.0,0.008064516129032251,-0.018187530545276775
41445.0,3734.0,208.0,0.09878419452887544,0.009696201914878078
73125.0,22131.0,477.0,0.004332755632582286,0.10525838484908023
39933.0,8160.0,276.0,0.07160804020100509,0.06436910283064123
53050.0,18166.0,822.0,0.017526777020447915,0.0121920970788576
33896.0,3546.0,53.0,0.11594202898550732,0.10749526236685614
28083.0,892.0,41.0,,
58512.0,795.0,41.0,0.18263090676883786,-0.07001287410397827
53990.0,4418.0,137.0,-0.07749077490774903,-0.03156950672645742
73250.0,310.0,1.0,0.0,0.02807017543859658
39375.0,302.0,0.0,0.0,0.0
55000.0,469.0,2.0,0.1518987341772151,0.25
39375.0,45.0,0.0,0.0,0.14027974863166426
41500.0,3565.0,120.0,0.11461794019933547,0.009781497883108559
24417.0,15919.0,697.0,0.02002861230329045,0.004236242494036313
39375.0,63.0,0.0,0.0,0.0
27023.0,2729.0,65.0,0.0037735849056603765,0.024180405533447136
24712.0,397.0,15.0,0.0,0.12419252115367119
21750.0,587.0,28.0,0.12792511700468023,0.4137146571335717
40000.0,584.0,68.0,0.5802997858672376,0.29731132228456514
87096.0,1454.0,19.0,0.0,0.22478941373345895
41365.0,55266.0,1410.0,0.11350059737156504,0.17554279868136868
17981.0,1126.0,98.0,-0.32007952286282304,0.004805811679239991
32500.0,765.0,30.0,-0.061247216035634766,0.08983602159551984
36811.0,4271.0,72.0,0.14160839160839167,0.06844106463878319
27813.0,67.0,0.0,0.0,0.03490232558139539
16118.0,683.0,25.0,0.6962616822429906,-0.09194366197183101
25120.0,2231.0,211.0,-0.05134474327628358,0.014621536473059304
33243.0,5267.0,374.0,-0.041516245487364656,0.04095819633630815
31797.0,1426.0,92.0,-0.09074074074074079,-0.2558101434690009
39792.0,576.0,3.0,-0.08833333333333337,0.4044400522359086
84959.0,93968.0,2321.0,0.0620155038759691,0.03419354838709676
79750.0,4141.0,0.0,0.05063291139240511,0.18587360594795532
39375.0,41.0,1.0,0.0,0.0
30625.0,664.0,3.0,0.021825396825396748,-0.14285314450446418
50000.0,227.0,9.0,0.1355013550135502,-0.06976744186046513
26667.0,2289.0,58.0,0.03352769679300294,-0.11109999999999998
21071.0,1075.0,42.0,0.0019193857965451588,-0.09426581843191195
30742.0,683.0,33.0,-0.1376912378303199,0.08502452970034935
52813.0,558.0,29.0,0.009681881051175623,0.24791474681600145
21198.0,982.0,67.0,0.2990825688073395,-0.0526033519553073
88571.0,1849.0,26.0,0.061147695202257824,0.02319697792359321
45225.0,11819.0,428.0,,
32083.0,285.0,9.0,,
56875.0,235.0,5.0,-0.04139228598306677,0.16666666666666674
80625.0,319.0,3.0,0.1597938144329898,0.13655586568552813
23333.0,750.0,22.0,0.3573333333333333,-0.08303859152715554
39219.0,1386.0,27.0,0.020987654320987703,-0.003075749872902933
44651.0,1608.0,11.0,,
37342.0,17088.0,259.0,-0.02761627906976749,0.04421017309359354
58483.0,31358.0,1726.0,0.025949953660797,-0.05894184661925139
34750.0,106.0,5.0,0.0,-0.24864864864864866
39167.0,1151.0,55.0,0.057993730407523536,0.0245363467524653
101913.0,3124.0,42.0,-0.04765817584223497,0.0759168936466712
59096.0,1413.0,49.0,0.0,-0.2227585390554101
22813.0,2793.0,7.0,-0.027190332326283984,0.09189680754319629
72835.0,7066.0,76.0,0.06402439024390238,0.06328467153284678
59063.0,40.0,0.0,0.05953488372093019,0.5000126984126985
61472.0,28681.0,1114.0,0.07135969141755072,0.10441969098095583
43207.0,2535.0,42.0,0.03298153034300788,0.02780817355725773
30568.0,543.0,39.0,0.036818851251841034,0.02367636716787791
40417.0,97.0,3.0,-0.22086720867208676,-0.017215805471124668
39375.0,143.0,0.0,-0.10545454545454547,0.2819886696620433
45313.0,137.0,0.0,-0.02505966587112174,-0.017604336043360425
34554.0,737.0,8.0,0.15452930728241565,0.059126436781609115
33787.0,36099.0,2233.0,0.019490254872563728,0.03730197715829542
45000.0,439.0,1.0,0.024096385542168752,0.3124890625911452
21429.0,63.0,0.0,0.0,-0.2885221952920084
35278.0,556.0,4.0,0.07777777777777772,0.22706086956521743
45547.0,2247.0,22.0,0.1514762516046213,0.3063817582102395
58151.0,12644.0,242.0,0.05115830115830122,0.04198322821100908
30879.0,54944.0,3922.0,,
39375.0,423.0,58.0,0.0,0.0
40104.0,1013.0,80.0,0.014830508474576343,-0.04761452421097623
50417.0,2605.0,104.0,0.3151408450704225,0.09525981925616955
24318.0,492.0,10.0,0.3361774744027304,-0.39582608695652177
54529.0,20367.0,980.0,,
56607.0,3137.0,86.0,-0.1724137931034483,0.035355013351867415
26705.0,2645.0,128.0,,
41406.0,727.0,58.0,0.00728155339805836,-0.030031859070464795
44118.0,2585.0,133.0,,
22768.0,464.0,28.0,0.03765690376569042,0.08248942138544191
43554.0,14032.0,939.0,0.07182940516273839,0.1120927382289858
22806.0,1040.0,24.0,-0.09433962264150941,0.0791652865187149
37031.0,151.0,10.0,0.11571428571428566,-0.059530158730158766
128559.0,38759.0,688.0,0.01797752808988773,0.027682739655944255
37250.0,105.0,5.0,0.0,0.0
19145.0,727.0,6.0,0.008152173913043459,0.08212751526113493
51923.0,4026.0,110.0,0.08713692946058083,0.15384444444444445
36615.0,73478.0,4544.0,0.023578363384188616,0.06151972864059374
22917.0,184.0,11.0,-0.4159891598915989,-0.103263421505713
27917.0,407.0,0.0,-0.37262872628726285,0.06051511928278375
27000.0,259.0,13.0,-0.2222222222222222,0.02857142857142847
55667.0,437.0,2.0,0.015476190476190421,0.31949843557409685
39375.0,0.0,0.0,0.0,0.0
62000.0,1060.0,43.0,-0.09079754601226997,-0.047560525992380476
21277.0,4145.0,165.0,-0.1165845648604269,-0.03649866413077929
27121.0,1462.0,62.0,0.36071428571428577,0.005151582536505828
19135.0,1101.0,40.0,0.03639846743295028,-0.09187983484409856
52788.0,275.0,13.0,0.0,0.9195636363636364
97054.0,1756.0,23.0,0.11111111111111116,-0.055224040417806375
106422.0,7427.0,148.0,0.10010010010010006,0.02398752994833009
33527.0,8302.0,546.0,-0.04582651391162029,-0.015273004963726633
15385.0,749.0,37.0,0.015847860538827252,-0.40349720843672454
25357.0,124.0,3.0,0.08412698412698405,-0.01751327056453178
74135.0,3539.0,127.0,0.0,0.051396236048276256
71518.0,436.0,7.0,,
32868.0,3350.0,127.0,-0.02133712660028453,0.006892748828232653
39375.0,52.0,0.0,0.0,0.0
37734.0,15985.0,434.0,0.032738095238095344,0.07903917643694602
46772.0,8885.0,289.0,0.037426900584795364,0.08283557901560412
29375.0,5428.0,46.0,0.003351955307262511,-0.14652216863269218
76717.0,1557.0,17.0,0.06749816581071166,0.035904291231197094
35882.0,2712.0,85.0,0.10784313725490202,0.11649760408239462
25896.0,16034.0,603.0,0.018232819074333717,0.06057255191055422
31679.0,18612.0,1022.0,0.020408163265306145,0.014052496798975689
41186.0,3524.0,102.0,0.006201550387596955,-0.059014370901779745
59570.0,2982.0,218.0,0.11035267349260525,0.07610600285420088
60833.0,52.0,0.0,0.0,-0.47101739130434783
56250.0,555.0,15.0,0.08165829145728654,0.21621621621621623
20398.0,890.0,103.0,0.11315789473684212,-0.015255382832866649
67083.0,332.0,0.0,0.0,-0.08419112627986347
50563.0,32724.0,1397.0,,
47500.0,554.0,3.0,0.2982233502538072,-0.16666666666666663
41974.0,1284.0,31.0,-0.15272244355909692,0.05594968553459112
61797.0,29232.0,588.0,0.08754208754208759,0.0764527591973243
19683.0,1150.0,77.0,0.011286681715575675,-0.003392405063291193
39375.0,109.0,5.0,0.0,0.0
27321.0,935.0,8.0,0.037537537537537524,-0.06329070524908287
48607.0,14345.0,795.0,-0.06588579795021965,-0.053915176051540614
70313.0,301.0,7.0,0.0,-0.0017746102955791265
30000.0,474.0,1.0,-0.1472,0.04347826086956519
82946.0,22314.0,548.0,0.00959232613908867,0.05759349220313914
100625.0,707.0,12.0,0.11897435897435904,0.10085771174758773
34493.0,74631.0,5107.0,0.037410071942445944,0.08322080206010751
30333.0,4869.0,180.0,0.051146384479717755,0.09383000973639599
40000.0,305.0,6.0,0.05762081784386619,-0.1466666666666666
26303.0,5755.0,146.0,-0.0025188916876573986,0.13782065146861622
123405.0,8244.0,81.0,0.025197984161267062,0.31085286963172254
34167.0,1813.0,18.0,-0.029059829059829068,0.16539327375673651
29893.0,393.0,15.0,0.012048192771084265,-0.0015698062792250944
35756.0,10603.0,603.0,0.051001821493624755,0.12014034648037342
32574.0,1633.0,133.0,-0.028678304239401542,-0.007283698534117589
74377.0,29538.0,782.0,0.04172767203513916,0.04432743611345136
37346.0,24204.0,1793.0,0.014008620689655249,0.030035579336403995
62111.0,29826.0,1936.0,,
53538.0,4447.0,158.0,0.025201612903225756,0.06293678526048274
37708.0,266.0,25.0,0.14873417721518978,0.19302686113835543
26875.0,733.0,28.0,0.3095823095823096,0.1120536268465262
31250.0,1175.0,58.0,0.03462603878116344,0.08945753730302597
33250.0,1245.0,13.0,0.056100981767180924,0.15063847458213653
33750.0,131.0,0.0,0.0,0.125
80998.0,108180.0,2387.0,0.04220045214770152,0.0303384936333686
92627.0,16369.0,459.0,0.11702127659574457,0.09765837935202515
45250.0,2236.0,58.0,0.04045512010113783,-0.05142234241033061
53750.0,586.0,16.0,0.019404915912031084,0.16216216216216206
49081.0,12162.0,632.0,-0.0684491978609626,-0.07410062442226795
41167.0,1701.0,35.0,0.03965183752417789,-0.09281826395469273
37500.0,300.0,0.0,0.0079617834394905,0.014500595173682518
35000.0,194.0,24.0,0.11111111111111116,-0.18084583518618202
29556.0,5442.0,233.0,-0.02722323049001818,0.07664286755063388
27318.0,3063.0,121.0,-0.04939626783754114,-0.029452517142146584
67780.0,1903.0,90.0,0.09296148738379806,0.08423713088268237
140156.0,126.0,2.0,0.0,0.0
26250.0,215.0,2.0,-0.06199021207177813,-0.33333333333333337
18281.0,485.0,18.0,-0.12943262411347523,0.5954791412113807
46250.0,376.0,0.0,0.0,0.5475473465836846
52917.0,1320.0,42.0,0.11926605504587151,0.18324314654979657
49375.0,333.0,19.0,0.1625000000000001,-0.17132403537921892
75192.0,302.0,3.0,0.07151095732410617,0.3269098417068135
46618.0,2971.0,52.0,0.0292553191489362,-0.07150254939451883
24103.0,1274.0,55.0,-0.027295285359801524,0.10859166590010116
42592.0,197191.0,7897.0,0.04347826086956519,0.050487113084227486
29729.0,5762.0,27.0,0.07003891050583655,0.006261846737070087
40313.0,1025.0,16.0,0.028963414634146423,0.19786652403874716
29792.0,250.0,26.0,0.06451612903225801,-0.08683524904214557
25250.0,657.0,9.0,,
24911.0,5806.0,188.0,,
19515.0,3794.0,384.0,-0.03667953667953672,-0.0529457439580705
42604.0,728.0,42.0,-0.07660738714090287,0.025046315232297944
43136.0,2923.0,13.0,0.22860492379835873,0.08390079654245297
24092.0,3977.0,69.0,-0.18690313778990453,-0.18190770484566543
25111.0,9146.0,729.0,0.05210084033613449,0.042815614617940145
22143.0,3539.0,146.0,-0.06442166910688141,-0.039599236641221336
35282.0,1060.0,58.0,0.04131054131054124,0.011351258384452168
32572.0,36211.0,2375.0,-0.026277372262773713,-0.03390182411389586
22500.0,210.0,25.0,,
25942.0,14363.0,545.0,-0.006535947712418277,0.04693490455627747
33576.0,11566.0,197.0,0.046762589928057485,0.128339550357899
22438.0,4362.0,193.0,0.033391915641476366,0.014055226646178864
46250.0,432.0,5.0,0.005524861878453136,-0.03687969846525474
53500.0,17415.0,952.0,0.052488687782805465,0.13155668358714045
67143.0,9367.0,420.0,0.07745266781411364,0.16166369660374746
48333.0,338.0,0.0,-0.02941176470588236,-0.15018901098901094
39375.0,102.0,6.0,-0.14420062695924762,0.0
27386.0,509.0,27.0,0.0365296803652968,0.22237100517764685
40833.0,1258.0,69.0,-0.13655172413793104,0.04033121019108288
41213.0,5635.0,44.0,0.08520179372197312,0.18982042843120261
15000.0,468.0,23.0,-0.01777777777777778,-0.1428571428571429
46765.0,4054.0,32.0,0.15311653116531154,0.39305927911826033
37500.0,820.0,47.0,0.05429864253393668,0.06238313785483607
61152.0,13658.0,555.0,0.04021447721179627,0.02647083508182968
27524.0,1729.0,55.0,-0.03114186851211076,0.0995965003395789
23587.0,1245.0,67.0,-0.05124835742444156,0.030269939722197936
27368.0,269.0,9.0,0.1963636363636363,-0.04210563158447378
43000.0,119.0,6.0,0.050135501355013545,-0.05753424657534245
38523.0,316.0,6.0,0.0913884007029877,-0.036924999999999986
50209.0,15835.0,811.0,0.00707785642062686,0.03213008263783257
28750.0,156.0,12.0,-0.18550368550368546,-0.29230769230769227
61385.0,6216.0,236.0,-0.030120481927710885,-0.023511445524394325
72500.0,314.0,0.0,-0.020740740740740726,0.026548672566371723
46693.0,5089.0,21.0,-0.010834236186348822,0.012819400459849861
39167.0,16.0,4.0,,
45833.0,241.0,13.0,,
39375.0,209.0,5.0,0.0,0.0
32500.0,580.0,33.0,-0.19999999999999996,0.013914020091096324
141544.0,1040.0,0.0,0.0,0.055802122882525396
38438.0,47.0,3.0,0.0,0.5434468358496627
59820.0,1116.0,0.0,,
28750.0,192.0,10.0,0.43466666666666676,0.1311327064563088
62645.0,14945.0,556.0,0.06915377616014551,-0.0055559965076593665
52656.0,1470.0,33.0,0.032412965186074505,-0.09096245144583515
42310.0,3482.0,53.0,0.00164473684210531,0.0918709677419356
38750.0,709.0,12.0,0.10865561694290982,0.04690117252931314
28641.0,2249.0,45.0,0.06367924528301883,-0.003791304347826041
37182.0,281.0,3.0,0.13958560523446017,-0.38029999999999997
48303.0,21839.0,1239.0,,
63420.0,36895.0,1354.0,0.023445463812436396,-3.153479865025677e-05
26136.0,561.0,9.0,0.05863192182410426,-0.012170232065915831
26120.0,3664.0,386.0,-0.005660377358490565,-0.044553368937010784
48036.0,117.0,5.0,0.0,0.3251310344827587
57697.0,104.0,0.0,0.0,0.4653206349206349
36818.0,829.0,20.0,0.16074450084602376,-0.2248842105263158
87248.0,14778.0,120.0,-0.07097232079489002,0.02223784417106045
35253.0,6646.0,630.0,0.04599659284497437,-0.0065939639868121125
29688.0,221.0,15.0,0.061128526645767955,-0.16798385740709598
19028.0,624.0,40.0,,
34158.0,15650.0,1369.0,-0.03276699029126218,-0.0057053036036560645
47563.0,31573.0,1703.0,0.02777777777777768,0.0026772915085588878
50665.0,1798.0,35.0,0.06524317912218258,0.023762856392329557
33605.0,3247.0,170.0,,
39375.0,314.0,0.0,0.0,0.3175065247942179
40612.0,5061.0,206.0,0.10294117647058831,0.023926581448705297
26100.0,205.0,0.0,0.0,-0.022764714692227073
51250.0,189.0,4.0,0.196078431372549,-0.06818181818181823
55625.0,7576.0,184.0,0.008385744234800763,0.012412864241122534
21875.0,312.0,2.0,-0.20998531571218793,0.13956032506772242
48750.0,478.0,0.0,0.03333333333333344,0.08333333333333326
25068.0,1095.0,32.0,0.02086956521739136,0.0027200000000000557
39375.0,33.0,0.0,0.0,0.0
39375.0,29.0,0.0,0.0,0.0
87454.0,390.0,0.0,,
54232.0,10208.0,246.0,-0.0067170445004197665,0.051884322206489975
34886.0,961.0,35.0,-0.03703703703703709,0.05192377276564941
57292.0,222.0,17.0,0.02585315408479838,0.2222293333333334
56966.0,24102.0,879.0,0.05019305019305009,0.11713372423665991
18560.0,1904.0,13.0,0.052727272727272734,0.010397953073112198
56250.0,1030.0,26.0,-0.04048582995951422,-0.092741935483871
46146.0,425931.0,28645.0,,
38750.0,98.0,3.0,0.0,0.1151079136690647
72917.0,1670.0,47.0,-0.016172506738544423,0.031620497439234896
39375.0,295.0,0.0,0.0,0.10526315789473695
87204.0,1273.0,126.0,,
32083.0,288.0,10.0,-0.2838499184339315,0.0025937499999999503
59609.0,408.0,2.0,0.05561993047508684,0.057365853658536636
17692.0,2102.0,6.0,-0.03157894736842104,-0.131680981595092
70500.0,116.0,0.0,0.0,4.762157744176543
35625.0,310.0,12.0,-0.2708571428571429,0.30037231712658774
20227.0,146.0,0.0,,
33688.0,758.0,17.0,-0.1356184798807749,0.10753854752276681
57371.0,6503.0,177.0,0.04244306418219468,-0.06539056772827234
28684.0,988.0,38.0,-0.016348773841961872,-0.05461257044922707
40987.0,663.0,5.0,0.0931677018633541,0.14697075696096262
34643.0,960.0,111.0,0.2171945701357465,0.22270850245297003
35000.0,232.0,7.0,,
77307.0,10351.0,402.0,-0.028745644599303177,0.1454925320056899
32969.0,796.0,4.0,0.05263157894736836,-0.1134505754544477
28500.0,483.0,12.0,0.05586592178770955,0.14956437560503377
25728.0,4494.0,266.0,0.007067137809187329,-0.044279346210995496
25208.0,221.0,10.0,0.13280000000000003,-0.19334399999999996
41859.0,1828.0,41.0,0.1908256880733945,0.28449122376334857
52750.0,595.0,26.0,-0.006172839506172867,-0.1576846307385229
76201.0,34912.0,580.0,0.007359705611775569,0.011562458515863572
47500.0,688.0,58.0,0.11597151576805698,0.21598443539922685
50625.0,349.0,16.0,0.07954545454545459,0.03316326530612246
49896.0,1232.0,42.0,-0.06224066390041494,0.07215608749838842
50368.0,2011.0,117.0,-0.045949214026602125,0.07225273555583933
99205.0,140.0,0.0,0.0,1.5194920634920637
41125.0,461.0,26.0,0.08571428571428563,-0.12848605577689243
35733.0,3975.0,192.0,-0.013831258644536604,-0.1378212088309808
23750.0,720.0,15.0,0.02695417789757415,0.2405327761817706
29167.0,678.0,7.0,0.050724637681159424,0.04477558476913712
33589.0,469.0,12.0,0.05363984674329503,-0.016916908127725616
25652.0,18813.0,1177.0,0.03288490284005974,0.230547826921232
42652.0,15633.0,1220.0,0.026615969581748944,-0.05664300090681884
39375.0,64.0,0.0,0.0,0.0
93750.0,198.0,3.0,0.0,0.171875
32679.0,119.0,2.0,0.0,-0.1159236013418461
32604.0,657.0,0.0,0.1276948590381426,0.01292407108239102
38667.0,861.0,40.0,-0.06929133858267722,-0.0626181818181818
66875.0,553.0,12.0,0.1489698890649762,-0.07118055555555558
89812.0,26264.0,815.0,0.17870722433460084,0.06777948187514116
34443.0,22835.0,2138.0,0.004499437570303799,0.031165798455182303
23532.0,5012.0,255.0,,
78433.0,7264.0,59.0,0.054892601431980825,0.05537016604321976
38500.0,120.0,0.0,0.0,0.05119453924914685
27375.0,338.0,35.0,-0.020952380952380945,0.020199008683337683
52976.0,588.0,67.0,0.01538461538461533,-0.009164702801780611
35987.0,4223.0,174.0,0.06024096385542177,0.09432872130150516
44922.0,5233.0,446.0,-0.014025245441795287,-0.02149905247337125
22185.0,9716.0,689.0,0.050546448087431584,-0.07500833889259506
25848.0,14384.0,423.0,,
37014.0,679.0,11.0,-0.003669724770642202,-0.019496688741721835
22019.0,245.0,15.0,0.013761467889908285,-0.3555477507536512
24792.0,448.0,13.0,0.06074074074074076,-0.19748810410125273
36077.0,10627.0,638.0,0.0229681978798586,0.19089588697431825
26705.0,398.0,23.0,0.0,-0.4822505283157874
18917.0,927.0,91.0,0.03921568627450989,-0.25952166594903514
39375.0,77.0,0.0,0.0,0.0
28922.0,18856.0,1510.0,,
56333.0,1171.0,50.0,0.1106060606060606,0.0533076549119329
34010.0,653.0,0.0,0.09968354430379756,-0.1362539682539683
46096.0,11096.0,395.0,-0.0039308176100628645,0.049329600036422505
46994.0,3512.0,42.0,0.09711846318036277,-0.14750113378684804
48807.0,720.0,7.0,-0.009719222462203025,-0.20315102040816324
42237.0,672.0,33.0,0.0,0.023927272727272797
39375.0,354.0,1.0,-0.0388768898488121,0.8129287720429117
26783.0,2376.0,42.0,0.03156146179401986,0.032577685249441046
25917.0,928.0,22.0,0.018372703412073532,-0.2725052631578947
53036.0,7646.0,169.0,0.058212058212058215,-0.046543820224719146
61622.0,14933.0,249.0,0.14144411473788332,0.06391574585635351
42521.0,5896.0,542.0,-0.09371428571428575,-0.11972093408413387
39375.0,1010.0,71.0,0.0,0.0
62083.0,656.0,29.0,0.2593856655290103,0.01637116710050268
31750.0,285.0,5.0,-0.15526315789473688,0.0
21726.0,4364.0,263.0,-0.04591836734693877,-0.031731883412068784
46350.0,1397.0,39.0,0.10178817056396139,-0.06448683015440504
37167.0,3716.0,121.0,-0.03499079189686927,0.4321991445416362
34063.0,1008.0,55.0,0.09609120521172643,0.15042723496234256
44231.0,1254.0,69.0,0.06772908366533859,0.09358156554418229
44327.0,6186.0,365.0,0.15072933549432732,-0.12611387114580874
37471.0,4244.0,244.0,0.06480117820324005,-0.12546969449436363
57408.0,28748.0,760.0,0.09796672828096109,0.060322854715378016
53466.0,615.0,89.0,,
21635.0,866.0,73.0,0.005747126436781658,0.18873626373626373
59671.0,7178.0,324.0,,
141402.0,65884.0,1730.0,0.11202013845185643,0.05586917562724025
35517.0,15837.0,428.0,0.011058451816745585,0.11959776818081513
56406.0,405.0,4.0,-0.02585315408479838,-0.22198620689655169
39299.0,5282.0,179.0,0.1308641975308642,-0.0290789603715782
87252.0,48857.0,1265.0,0.09375,0.04445880916469158
24886.0,16345.0,1525.0,0.05333333333333323,-0.05113051435543525
29297.0,440.0,2.0,-0.11111111111111116,0.20474545604079286
74919.0,3079.0,58.0,-0.04523424878836835,0.05509315982931251
56607.0,391.0,4.0,0.08914728682170536,-0.015530434782608737
62443.0,3627.0,174.0,0.04233870967741926,0.004100469543963481
27321.0,2536.0,195.0,0.0443622920517559,-0.07761647535449023
35000.0,209.0,11.0,0.0,0.21739130434782616
56250.0,154.0,5.0,0.0,0.36363636363636354
27500.0,248.0,17.0,0.0,0.16402116402116396
58379.0,79589.0,2653.0,0.04766949152542366,0.05829994742852995
105764.0,7935.0,91.0,0.0,-0.003786522992295094
28571.0,5135.0,196.0,0.00589101620029453,-0.13210814094775214
112050.0,3142.0,43.0,-0.011914217633042123,0.018636363636363562
31818.0,3402.0,316.0,0.11854684512428304,-0.005936015996001021
38228.0,3779.0,18.0,0.08130081300813008,-0.050966957126188484
26546.0,2075.0,195.0,0.05840707964601766,0.0777913114088511
120795.0,1924.0,57.0,-0.15413013382556529,0.018756694301304666
29931.0,1635.0,68.0,-0.23371647509578541,0.0396318166029872
30234.0,2243.0,41.0,0.10076045627376429,0.10597358890880493
43194.0,8936.0,230.0,0.1399999999999999,0.03814262023217241
44773.0,273.0,0.0,0.0,0.7286872586872586
31850.0,296.0,10.0,0.0,0.11126618052405712
27700.0,4150.0,160.0,-0.01618705035971224,-0.03979478646699941
42341.0,589.0,0.0,0.41666666666666674,0.079962250675917
27643.0,8844.0,558.0,-0.058064516129032295,0.006444331173086626
65147.0,1470.0,42.0,-0.09492273730684331,0.321279357481848
71974.0,8793.0,138.0,,
27188.0,703.0,0.0,0.008423586040914532,-0.37362055062780786
33813.0,2607.0,276.0,-0.012722646310432517,0.018371833870433285
35502.0,7564.0,662.0,-0.0021645021645021467,0.0444836716681376
36444.0,4910.0,185.0,-0.004248088360237934,0.02514767932489459
56728.0,1857.0,121.0,0.02558635394456288,0.011230346892937337
92263.0,22022.0,536.0,-0.031319910514541416,0.13070173288560993
29107.0,1963.0,53.0,-0.1488673139158576,-0.004242071773117528
72972.0,34232.0,1049.0,0.060629921259842456,0.028788946849006125
39375.0,230.0,0.0,0.0,0.0
36250.0,107.0,0.0,0.0,-0.24675324675324672
37240.0,2715.0,89.0,0.02986725663716805,0.03784627389777606
